Season,Age,PLAYER_ID,Name,MPG,Tier,Off,Def,RAPM,VORP_Off,VORP_Def,VORP,Poss_Off,Poss_Def,Poss,Ref_Age,cumOff_at_age,cumDef_at_age,cumRAPM_at_age,Off_at_ref,Def_at_ref,RAPM_at_ref
2012,26,201946,Tyler Hansbrough,21.84,20-25,0.761,-0.373,1.134,3.085,1.558,1.527,2997,3009,6006,27,2.975801441755025,-0.9633858521012563,3.9391191540042314,0.8008255847653625,-0.40530458470570696,1.206129072428059
2013,27,201946,Tyler Hansbrough,16.86,15-20,-2.392,-1.263,-1.129,-0.339,-0.143,-0.196,2982,2995,5977,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,-2.392,-1.263,-1.129
2014,28,201946,Tyler Hansbrough,15.28,15-20,-3.566,-1.631,-1.935,-0.83,0.133,-0.963,1945,1951,3896,27,2.9673728960967534,-1.0045542949518251,3.9718592869303655,-3.5177458695763657,-1.6221361418551379,-1.8956110604980756
2015,29,201946,Tyler Hansbrough,14.29,10-15,0.126,-1.316,1.441,3.126,-0.25,3.376,2099,2112,4211,27,2.8335924442377696,-0.9907241835387552,3.824252527681951,0.3080345822826178,-1.3209662532682083,1.6279956987503388
2016,30,201946,Tyler Hansbrough,7.79,5-10,-1.047,0.511,-1.558,0.355,1.251,-0.896,680,681,1361,27,2.616771609404245,-0.9548541800465091,3.5715679855787577,-0.6481445828838572,0.4701637432395459,-1.1183197591464675
2010,22,201947,Earl Clark,7.52,5-10,-3.06,-0.043,-3.016,-1.458,0.467,-1.926,798,803,1601,27,1.8820081989734287,-0.5817253137197314,2.4636925317597482,-1.9263811724530413,-0.4569651230872318,-1.4684443053274583
2011,23,201947,Earl Clark,11.04,10-15,-5.12,-1.606,-3.514,-2.384,-0.404,-1.98,915,919,1834,27,2.3012007932947496,-0.7170225980310179,3.0181724058233925,-4.405573766774362,-1.8846678387759457,-2.5209241793911024
2012,24,201947,Earl Clark,12.43,10-15,-5.138,0.056,-5.194,-2.116,1.276,-3.392,1184,1200,2384,27,2.62133164388661,-0.8250187171968961,3.4462914380448963,-4.743704617366222,-0.11467171961006706,-4.629043211612606
2013,25,201947,Earl Clark,23.1,20-25,-2.28,0.505,-2.785,-0.433,1.492,-1.925,2846,2845,5691,27,2.8452705083312853,-0.9068034780912906,3.7520093117094233,-2.1096434818108976,0.41611304128432736,-2.5257610852771335
2014,26,201947,Earl Clark,14.23,10-15,-5.311,-0.004,-5.307,-2.078,0.811,-2.889,1480,1495,2975,27,2.975801441755025,-0.9633858521012563,3.9391191540042314,-5.271174415234638,-0.036304584705706966,-5.234870927571942
2015,27,201947,Earl Clark,9.31,5-10,-5.889,-0.839,-5.05,-3.447,-0.17,-3.277,212,218,430,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,-5.889,-0.839,-5.05
2010,22,201948,Austin Daye,13.26,10-15,-1.855,0.511,-2.366,0.294,1.334,-1.04,1733,1726,3459,27,1.8820081989734287,-0.5817253137197314,2.4636925317597482,-0.7213811724530412,0.09703487691276813,-0.8184443053274584
2011,23,201948,Austin Daye,20.08,20-25,-1.263,-0.031,-1.232,1.247,1.552,-0.305,2708,2713,5421,27,2.3012007932947496,-0.7170225980310179,3.0181724058233925,-0.548573766774362,-0.3096678387759453,-0.23892417939110278
2012,24,201948,Austin Daye,14.71,10-15,-5.894,-0.433,-5.461,-2.872,0.787,-3.658,1134,1138,2272,27,2.62133164388661,-0.8250187171968961,3.4462914380448963,-5.4997046173662225,-0.6036717196100672,-4.896043211612607
2013,25,201948,Austin Daye,12.28,10-15,-0.463,-0.647,0.184,1.382,0.158,1.223,1335,1333,2668,27,2.8452705083312853,-0.9068034780912906,3.7520093117094233,-0.29264348181089783,-0.7358869587156727,0.4432389147228668
2014,26,201948,Austin Daye,6.74,5-10,-2.603,-0.757,-1.845,-0.431,0.083,-0.513,303,303,606,27,2.975801441755025,-0.9633858521012563,3.9391191540042314,-2.563174415234638,-0.7893045847057071,-1.7728709275719412
2015,27,201948,Austin Daye,10.12,10-15,-3.619,-0.883,-2.737,-0.619,0.183,-0.802,678,682,1360,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,-3.619,-0.883,-2.737
2010,23,201949,James Johnson,11.65,10-15,-4.088,-0.238,-3.85,-1.939,0.585,-2.524,1528,1548,3076,27,2.3012007932947496,-0.7170225980310179,3.0181724058233925,-3.373573766774362,-0.5166678387759454,-2.8569241793911027
2011,24,201949,James Johnson,21.61,20-25,-1.681,-1.498,-0.183,0.829,0.084,0.744,1593,1605,3198,27,2.62133164388661,-0.8250187171968961,3.4462914380448963,-1.2867046173662224,-1.6686717196100669,0.3819567883873938
2012,25,201949,James Johnson,25.17,25-30,-2.359,-1.307,-1.052,-0.463,0.189,-0.651,2931,2937,5868,27,2.8452705083312853,-0.9068034780912906,3.7520093117094233,-2.1886434818108977,-1.3958869587156726,-0.7927610852771334
2013,26,201949,James Johnson,16.27,15-20,-3.561,0.677,-4.238,-1.508,1.796,-3.304,1691,1704,3395,27,2.975801441755025,-0.9633858521012563,3.9391191540042314,-3.5211744152346376,0.6446954152942931,-4.165870927571942
2014,27,201949,James Johnson,18.39,15-20,0.978,-2.893,3.871,3.714,-1.129,4.844,1855,1874,3729,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,0.9780000000000002,-2.893,3.8710000000000004
2015,28,201949,James Johnson,19.57,15-20,1.31,-2.566,3.875,4.117,-0.771,4.888,2657,2678,5335,27,2.9673728960967534,-1.0045542949518251,3.9718592869303655,1.3582541304236342,-2.557136141855138,3.9143889395019245
2016,29,201949,James Johnson,16.24,15-20,-2.444,-1.709,-0.734,-0.538,-0.13,-0.408,1966,1969,3935,27,2.8335924442377696,-0.9907241835387552,3.824252527681951,-2.261965417717382,-1.713966253268208,-0.547004301249661
2017,30,201949,James Johnson,27.43,25-30,-0.445,-1.465,1.02,1.06,-0.287,1.347,4175,4155,8330,27,2.616771609404245,-0.9548541800465091,3.5715679855787577,-0.046144582883857144,-1.5058362567604544,1.4596802408535319
2018,31,201949,James Johnson,26.62,25-30,0.023,-0.892,0.915,1.509,0.794,0.716,4155,4158,8313,27,2.319333625278637,-0.8975037073754619,3.216788317802911,0.7192934012417505,-0.9901867294315012,1.7094599086293791
2019,32,201949,James Johnson,21.16,20-25,-2.011,-0.751,-1.26,-0.311,0.319,-0.63,2367,2366,4733,27,1.9436436310748952,-0.8191359543648938,2.7627418330876834,-0.9390166045545079,-0.9275544824420693,-0.01149360665539323
2020,33,201949,James Johnson,19.36,15-20,-1.349,-0.055,-1.294,0.748,1.486,-0.738,1297,1312,2609,27,1.4920130399583709,-0.720116684700667,2.2121056697977615,0.17461398656201665,-0.33057375210629614,0.5051425566345285
2021,34,201949,James Johnson,20.45,20-25,-2.824,-0.97,-1.854,-0.398,0.337,-0.735,2133,2156,4289,27,0.9667035700239216,-0.600713423840517,1.5674090149073683,-0.7750765435035339,-1.3649770129664462,0.5898392115249216
2022,35,201949,James Johnson,19.21,15-20,-1.861,-1.114,-0.746,0.356,0.18,0.176,2412,2426,4838,27,0.36993084968639556,-0.4610950112680541,0.8310362630403395,0.784696176833992,-1.6485954255389095,2.4342119633919506
2023,36,201949,James Johnson,9.02,5-10,-3.17,-1.143,-2.027,-1.6,-0.587,-1.013,340,346,686,27,-0.29613248223711064,-0.30133150394454633,0.005230021715573185,0.1417595087574982,-1.8373589328624171,1.9790182047167166
2024,37,201949,James Johnson,5.24,5-10,-2.832,-1.468,-1.364,-1.131,-0.588,-0.543,99,97,196,27,-1.0293542522737487,-0.12139441621309971,-0.9079061224765786,1.2129812787941363,-2.3422960205938637,3.555154348908869
2010,20,201950,Jrue Holiday,24.2,20-25,0.107,-0.102,0.209,2.023,1.134,0.889,3364,3358,6722,27,0.7345077560268544,-0.2244875578981258,0.9589799843010257,2.3881192704935335,-0.8732028789088375,3.2612682421312638
2011,21,201950,Jrue Holiday,35.37,35-40,5.967,-1.15,7.117,6.597,1.13,5.467,5829,5825,11654,27,1.3607945708669988,-0.417960118562406,1.7787256442788821,7.621832455653388,-1.7277303182445571,9.349522582153408
2012,22,201950,Jrue Holiday,33.79,30-35,2.015,-2.316,4.331,3.187,-0.525,3.712,5006,5011,10017,27,1.8820081989734287,-0.5817253137197314,2.4636925317597482,3.148618827546959,-2.729965123087232,5.878555694672541
2013,23,201950,Jrue Holiday,37.51,35-40,0.286,-1.423,1.709,1.524,-0.103,1.627,5575,5575,11150,27,2.3012007932947496,-0.7170225980310179,3.0181724058233925,1.000426233225638,-1.7016678387759454,2.702075820608897
2014,24,201950,Jrue Holiday,33.63,30-35,2.194,-2.374,4.568,3.665,-0.42,4.085,2212,2204,4416,27,2.62133164388661,-0.8250187171968961,3.4462914380448963,2.588295382633777,-2.544671719610067,5.132956788387393
2015,25,201950,Jrue Holiday,32.58,30-35,2.617,-3.282,5.899,3.904,-1.059,4.963,2640,2636,5276,27,2.8452705083312853,-0.9068034780912906,3.7520093117094233,2.787356518189102,-3.370886958715673,6.158238914722867
2016,26,201950,Jrue Holiday,28.17,25-30,1.894,-0.884,2.778,3.356,0.779,2.577,3691,3701,7392,27,2.975801441755025,-0.9633858521012563,3.9391191540042314,1.933825584765362,-0.9163045847057069,2.850129072428059
2017,27,201950,Jrue Holiday,32.69,30-35,0.051,-3.505,3.557,0.887,-1.577,2.464,4436,4423,8859,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,0.051000000000000156,-3.5049999999999994,3.5570000000000004
2018,28,201950,Jrue Holiday,36.13,35-40,3.477,-3.277,6.753,3.34,-0.786,4.126,6783,6768,13551,27,2.9673728960967534,-1.0045542949518251,3.9718592869303655,3.525254130423634,-3.2681361418551376,6.792388939501924
2019,29,201950,Jrue Holiday,35.85,35-40,8.155,-3.163,11.318,6.31,-0.828,7.137,5165,5163,10328,27,2.8335924442377696,-0.9907241835387552,3.824252527681951,8.337034582282618,-3.167966253268208,11.504995698750339
2020,30,201950,Jrue Holiday,34.7,30-35,2.163,-1.947,4.111,3.242,0.027,3.214,4518,4510,9028,27,2.616771609404245,-0.9548541800465091,3.5715679855787577,2.5618554171161425,-1.9878362567604542,4.5506802408535325
2021,31,201950,Jrue Holiday,32.32,30-35,4.279,-3.274,7.553,5.826,-1.521,7.347,5867,5862,11729,27,2.319333625278637,-0.8975037073754619,3.216788317802911,4.975293401241751,-3.372186729431501,8.34745990862938
2022,32,201950,Jrue Holiday,32.95,30-35,6.125,-0.868,6.994,7.452,1.239,6.213,5514,5491,11005,27,1.9436436310748952,-0.8191359543648938,2.7627418330876834,7.196983395445493,-1.0445544824420692,8.242506393344605
2023,33,201950,Jrue Holiday,32.58,30-35,4.087,-2.913,6.999,5.457,-1.225,6.683,4992,4965,9957,27,1.4920130399583709,-0.720116684700667,2.2121056697977615,5.610613986562017,-3.1885737521062962,8.798142556634527
2024,34,201950,Jrue Holiday,32.8,30-35,1.126,-1.885,3.011,2.563,0.249,2.314,4617,4631,9248,27,0.9667035700239216,-0.600713423840517,1.5674090149073683,3.1749234564964657,-2.2799770129664463,5.454839211524922
2010,22,201951,Ty Lawson,20.27,20-25,0.745,-0.731,1.475,2.661,0.505,2.156,2890,2880,5770,27,1.8820081989734287,-0.5817253137197314,2.4636925317597482,1.8786188275469589,-1.1449651230872318,3.0225556946725414
2011,23,201951,Ty Lawson,26.28,25-30,5.066,0.044,5.021,6.848,1.938,4.909,4554,4560,9114,27,2.3012007932947496,-0.7170225980310179,3.0181724058233925,5.780426233225637,-0.23466783877594533,6.014075820608898
2012,24,201951,Ty Lawson,34.82,30-35,3.986,-1.38,5.367,5.159,0.411,4.748,4608,4591,9199,27,2.62133164388661,-0.8250187171968961,3.4462914380448963,4.380295382633777,-1.550671719610067,5.931956788387394
2013,25,201951,Ty Lawson,34.42,30-35,2.835,0.176,2.659,3.711,1.903,1.808,5444,5441,10885,27,2.8452705083312853,-0.9068034780912906,3.7520093117094233,3.0053565181891018,0.08711304128432729,2.9182389147228665
2014,26,201951,Ty Lawson,35.83,35-40,7.115,-1.54,8.655,7.146,0.63,6.516,4584,4582,9166,27,2.975801441755025,-0.9633858521012563,3.9391191540042314,7.154825584765363,-1.5723045847057069,8.727129072428058
2015,27,201951,Ty Lawson,35.54,35-40,5.988,0.61,5.378,6.39,2.5,3.89,5345,5325,10670,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,5.9879999999999995,0.61,5.378
2016,28,201951,Ty Lawson,21.38,20-25,-2.894,0.231,-3.126,-0.702,2.07,-2.772,3069,3056,6125,27,2.9673728960967534,-1.0045542949518251,3.9718592869303655,-2.845745869576366,0.23986385814486189,-3.0866110604980754
2017,29,201951,Ty Lawson,25.1,25-30,0.96,-0.157,1.117,2.466,1.021,1.444,3426,3447,6873,27,2.8335924442377696,-0.9907241835387552,3.824252527681951,1.142034582282618,-0.16196625326820802,1.303995698750339
2010,22,201952,Jeff Teague,10.12,10-15,-2.504,-0.489,-2.015,-0.355,0.334,-0.689,1520,1545,3065,27,1.8820081989734287,-0.5817253137197314,2.4636925317597482,-1.3703811724530413,-0.9029651230872318,-0.4674443053274584
2011,23,201952,Jeff Teague,13.75,10-15,-1.438,-0.257,-1.181,1.299,0.946,0.353,2286,2290,4576,27,2.3012007932947496,-0.7170225980310179,3.0181724058233925,-0.723573766774362,-0.5356678387759455,-0.18792417939110262
2012,24,201952,Jeff Teague,33.07,30-35,4.229,-0.762,4.991,5.401,1.029,4.372,4424,4418,8842,27,2.62133164388661,-0.8250187171968961,3.4462914380448963,4.623295382633778,-0.9326717196100671,5.555956788387393
2013,25,201952,Jeff Teague,32.86,30-35,0.905,-1.376,2.281,1.781,0.351,1.43,5475,5464,10939,27,2.8452705083312853,-0.9068034780912906,3.7520093117094233,1.075356518189102,-1.4648869587156725,2.5402389147228672
2014,26,201952,Jeff Teague,32.18,30-35,0.351,-1.976,2.327,1.822,-0.023,1.844,5485,5460,10945,27,2.975801441755025,-0.9633858521012563,3.9391191540042314,0.39082558476536233,-2.008304584705707,2.3991290724280585
2015,27,201952,Jeff Teague,30.52,30-35,0.971,-2.372,3.343,2.258,-0.15,2.407,5426,5423,10849,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,0.9710000000000001,-2.372,3.343
2016,28,201952,Jeff Teague,28.54,25-30,-0.766,-0.591,-0.174,0.695,1.071,-0.376,5148,5139,10287,27,2.9673728960967534,-1.0045542949518251,3.9718592869303655,-0.7177458695763659,-0.5821361418551381,-0.13461106049807547
2017,29,201952,Jeff Teague,32.4,30-35,0.734,-1.41,2.144,1.57,0.518,1.052,5602,5589,11191,27,2.8335924442377696,-0.9907241835387552,3.824252527681951,0.9160345822826179,-1.4149662532682077,2.330995698750339
2018,30,201952,Jeff Teague,33.02,30-35,0.221,0.123,0.098,0.941,2.316,-1.375,4939,4932,9871,27,2.616771609404245,-0.9548541800465091,3.5715679855787577,0.6198554171161428,0.0821637432395459,0.5376802408535322
2019,31,201952,Jeff Teague,30.1,30-35,1.113,-1.829,2.943,1.997,-0.002,1.999,2647,2655,5302,27,2.319333625278637,-0.8975037073754619,3.216788317802911,1.8092934012417503,-1.9271867294315015,3.7374599086293787
2020,32,201952,Jeff Teague,24.82,20-25,0.216,1.961,-1.746,2.349,3.623,-1.274,3095,3080,6175,27,1.9436436310748952,-0.8191359543648938,2.7627418330876834,1.2879833954454925,1.7844455175579306,-0.49749360665539344
2021,33,201952,Jeff Teague,17.27,15-20,0.027,0.018,0.009,2.835,1.063,1.772,2212,2212,4424,27,1.4920130399583709,-0.720116684700667,2.2121056697977615,1.5506139865620168,-0.2575737521062962,1.8081425566345288
2010,23,201953,Eric Maynor,15.67,15-20,-2.238,-2.033,-0.205,-0.257,-0.993,0.736,2586,2604,5190,27,2.3012007932947496,-0.7170225980310179,3.0181724058233925,-1.523573766774362,-2.3116678387759455,0.7880758206088974
2011,24,201953,Eric Maynor,14.63,10-15,0.631,-1.538,2.169,3.368,-0.335,3.703,2734,2735,5469,27,2.62133164388661,-0.8250187171968961,3.4462914380448963,1.0252953826337774,-1.708671719610067,2.733956788387394
2012,25,201953,Eric Maynor,15.18,15-20,-3.386,-2.345,-1.04,-0.545,-0.8,0.255,255,261,516,27,2.8452705083312853,-0.9068034780912906,3.7520093117094233,-3.215643481810898,-2.433886958715673,-0.7807610852771334
2013,26,201953,Eric Maynor,15.04,15-20,-0.647,0.544,-1.19,1.406,1.663,-0.256,1875,1886,3761,27,2.975801441755025,-0.9633858521012563,3.9391191540042314,-0.6071744152346374,0.5116954152942931,-1.1178709275719414
2014,27,201953,Eric Maynor,10.54,10-15,-6.484,0.875,-7.359,-3.251,1.69,-4.941,633,637,1270,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,-6.484,0.875,-7.359
2010,22,201954,Darren Collison,27.75,25-30,0.011,-0.02,0.03,1.719,1.399,0.319,4098,4118,8216,27,1.8820081989734287,-0.5817253137197314,2.4636925317597482,1.1446188275469589,-0.4339651230872319,1.577555694672542
2011,23,201954,Darren Collison,29.88,25-30,0.344,-0.331,0.675,2.126,1.563,0.562,4953,4962,9915,27,2.3012007932947496,-0.7170225980310179,3.0181724058233925,1.0584262332256378,-0.6096678387759453,1.6680758206088973
2012,24,201954,Darren Collison,31.3,30-35,-0.069,-0.285,0.216,1.103,1.506,-0.403,3939,3930,7869,27,2.62133164388661,-0.8250187171968961,3.4462914380448963,0.32529538263377766,-0.455671719610067,0.7809567883873938
2013,25,201954,Darren Collison,29.28,25-30,1.128,-0.003,1.131,2.611,1.552,1.06,4605,4596,9201,27,2.8452705083312853,-0.9068034780912906,3.7520093117094233,1.298356518189102,-0.09188695871567265,1.3902389147228669
2014,26,201954,Darren Collison,25.87,25-30,0.992,-0.318,1.31,3.84,1.373,2.466,4598,4592,9190,27,2.975801441755025,-0.9633858521012563,3.9391191540042314,1.031825584765362,-0.350304584705707,1.382129072428059
2015,27,201954,Darren Collison,34.77,30-35,1.077,-3.363,4.44,2.364,-1.14,3.504,3103,3104,6207,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,1.0770000000000004,-3.363,4.440000000000001
2016,28,201954,Darren Collison,29.98,25-30,2.016,0.898,1.117,3.477,2.561,0.916,4562,4561,9123,27,2.9673728960967534,-1.0045542949518251,3.9718592869303655,2.0642541304236346,0.9068638581448619,1.1563889395019245
2017,29,201954,Darren Collison,30.34,30-35,2.919,-1.036,3.955,3.754,0.892,2.862,3982,3979,7961,27,2.8335924442377696,-0.9907241835387552,3.824252527681951,3.101034582282618,-1.040966253268208,4.141995698750339
2018,30,201954,Darren Collison,29.25,25-30,1.327,-0.053,1.38,2.813,1.632,1.181,4459,4451,8910,27,2.616771609404245,-0.9548541800465091,3.5715679855787577,1.725855417116143,-0.09383625676045404,1.8196802408535322
2019,31,201954,Darren Collison,28.2,25-30,0.495,-0.581,1.075,2.121,0.778,1.342,4605,4581,9186,27,2.319333625278637,-0.8975037073754619,3.216788317802911,1.1912934012417504,-0.6791867294315013,1.8694599086293793
2022,34,201954,Darren Collison,12.39,10-15,-3.937,-1.316,-2.621,-2.084,-0.456,-1.628,84,84,168,27,0.9667035700239216,-0.600713423840517,1.5674090149073683,-1.888076543503534,-1.7109770129664466,-0.17716078847507832
2010,22,201956,Omri Casspi,25.08,25-30,-0.285,-1.277,0.992,1.423,0.142,1.281,3812,3808,7620,27,1.8820081989734287,-0.5817253137197314,2.4636925317597482,0.8486188275469586,-1.6909651230872316,2.5395556946725417
2011,23,201956,Omri Casspi,23.97,20-25,1.241,0.467,0.774,3.751,2.05,1.702,3419,3402,6821,27,2.3012007932947496,-0.7170225980310179,3.0181724058233925,1.955426233225638,0.18833216122405472,1.7670758206088975
2012,24,201956,Omri Casspi,20.64,20-25,-3.073,0.219,-3.292,-0.749,2.15,-2.899,2566,2588,5154,27,2.62133164388661,-0.8250187171968961,3.4462914380448963,-2.6787046173662223,0.048328280389932865,-2.727043211612606
2013,25,201956,Omri Casspi,11.69,10-15,-3.242,-1.189,-2.053,-1.397,-0.384,-1.013,952,958,1910,27,2.8452705083312853,-0.9068034780912906,3.7520093117094233,-3.0716434818108977,-1.2778869587156727,-1.7937610852771333
2014,26,201956,Omri Casspi,18.07,15-20,0.522,-1.955,2.477,3.258,-0.191,3.449,2632,2635,5267,27,2.975801441755025,-0.9633858521012563,3.9391191540042314,0.5618255847653622,-1.987304584705707,2.549129072428059
2015,27,201956,Omri Casspi,21.14,20-25,0.395,0.634,-0.24,2.484,2.201,0.283,2832,2837,5669,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,0.395,0.634,-0.2400000000000002
2016,28,201956,Omri Casspi,27.25,25-30,1.55,-1.422,2.972,3.011,0.24,2.771,3923,3950,7873,27,2.9673728960967534,-1.0045542949518251,3.9718592869303655,1.5982541304236344,-1.4131361418551383,3.011388939501924
2017,29,201956,Omri Casspi,17.84,15-20,-2.604,-0.42,-2.184,-0.472,0.893,-1.365,1264,1262,2526,27,2.8335924442377696,-0.9907241835387552,3.824252527681951,-2.421965417717382,-0.4249662532682079,-1.9970043012496612
2018,30,201956,Omri Casspi,13.99,10-15,-1.453,-1.732,0.279,0.501,-0.31,0.811,1533,1542,3075,27,2.616771609404245,-0.9548541800465091,3.5715679855787577,-1.0541445828838574,-1.7728362567604539,0.7186802408535322
2019,31,201956,Omri Casspi,14.46,10-15,-1.642,-1.642,-0.001,0.464,-0.928,1.392,1072,1069,2141,27,2.319333625278637,-0.8975037073754619,3.216788317802911,-0.9457065987582496,-1.7401867294315012,0.7934599086293788
2010,21,201957,Byron Mullens,4.18,0-5,-2.266,-0.141,-2.125,-1.285,0.18,-1.464,114,115,229,27,1.3607945708669988,-0.417960118562406,1.7787256442788821,-0.6111675443466114,-0.7187303182445572,0.10752258215340782
2011,22,201957,Byron Mullens,6.55,5-10,-4.981,-1.198,-3.783,-2.714,-0.297,-2.417,165,160,325,27,1.8820081989734287,-0.5817253137197314,2.4636925317597482,-3.847381172453041,-1.6119651230872318,-2.235444305327458
2012,23,201957,Byron Mullens,22.54,20-25,0.415,1.261,-0.846,2.74,3.192,-0.452,2746,2745,5491,27,2.3012007932947496,-0.7170225980310179,3.0181724058233925,1.129426233225638,0.9823321612240545,0.14707582060889735
