SEASON	NAME	TEAM	FG3A_per100	3PT%	LASER
2021-22	Terry Rozier	CHA	11.34299517	0.37649063	0.380050563
2021-22	Jayson Tatum	BOS	11.47364647	0.35	0.379289244
2021-22	Evan Fournier	NYK	12.51035626	0.382450331	0.379257799
2021-22	Khris Middleton	MIL	9.408194234	0.373271889	0.377375264
2021-22	Duncan Robinson	MIA	15.19727228	0.371794872	0.377134221
2021-22	Cameron Johnson	PHX	10.43478261	0.421875	0.377074915
2021-22	Anthony Edwards	MIN	11.60146464	0.357142857	0.376506654
2021-22	LaMelo Ball	CHA	10.71153846	0.387791741	0.376375048
2021-22	Kevin Love	CLE	13.67938056	0.392033543	0.376325932
2021-22	Bogdan Bogdanović	ATL	12.02200105	0.368191721	0.373338883
2021-22	Malik Monk	LAL	9.72283326	0.391402715	0.372964254
2021-22	Malik Beasley	MIN	14.98823529	0.376766091	0.371111684
2021-22	James Harden	PHI	8.933200399	0.330357143	0.370742174
2021-22	Jordan Poole	GSW	11.98321091	0.366024518	0.370148831
2021-22	Kyle Lowry	MIA	8.753437214	0.376963351	0.36993556
2021-22	Jaylen Brown	BOS	9.993425378	0.359649123	0.368276583
2021-22	Buddy Hield	IND	13.33460511	0.363376252	0.3671943
2021-22	Grayson Allen	MIL	10.12493493	0.40874036	0.366648888
2021-22	Devonte' Graham	NOP	12.43546577	0.344765343	0.363259363
2021-22	Tyrese Haliburton	IND	6.808134394	0.412987013	0.36222399
2021-22	Bojan Bogdanovic	UTA	10.68005477	0.386752137	0.361900564
2021-22	Eric Gordon	HOU	8.417225951	0.411960133	0.361750866
2021-22	Doug McDermott	SAS	9.782193351	0.421875	0.356835939
2021-22	Kemba Walker	NYK	10.19989749	0.366834171	0.355643408
2021-22	Will Barton	DEN	9.123700403	0.365116279	0.354568763
2021-22	Pat Connaughton	MIL	10.326542	0.394594595	0.354496391
2021-22	Carmelo Anthony	LAL	10.27964785	0.375314861	0.354374286
2021-22	Andrew Wiggins	GSW	8.126550868	0.396946565	0.352869522
2021-22	Ben McLemore	POR	15.46162403	0.362110312	0.352378115
2021-22	Damian Lillard	POR	12.96211775	0.323943662	0.352320007
2021-22	OG Anunoby	TOR	9.07269605	0.362776025	0.352176284
2021-22	Coby White	CHI	10.15535098	0.385269122	0.351936246
2021-22	Kevin Huerter	ATL	8.993435449	0.389294404	0.35123029
2021-22	Jrue Holiday	MIL	6.879554222	0.411214953	0.351048605
2021-22	D'Angelo Russell	MIN	11.69036335	0.33976834	0.350821338
2021-22	Justin Holiday	SAC	11.20409112	0.367219917	0.347381891
2021-22	Tim Hardaway Jr.	DAL	12.07787048	0.335526316	0.347128981
2021-22	Jalen Green	HOU	10.03725619	0.34279476	0.346554958
2021-22	Garrison Mathews	HOU	10.56665754	0.360103627	0.346228035
2021-22	Keldon Johnson	SAS	7.892127702	0.399497487	0.345478936
2021-22	Kentavious Caldwell-Pope	WAS	8.471760797	0.389705882	0.344177592
2021-22	Karl-Anthony Towns	MIN	7.014525994	0.408719346	0.344151454
2021-22	Lindy Waters III	OKC	14.6	0.363013699	0.342647707
2021-22	Saddiq Bey	DET	10.74041035	0.348837209	0.342490441
2021-22	Kelly Oubre Jr.	CHA	12.93978749	0.346715328	0.338697393
2021-22	Jordan Clarkson	UTA	13.61770073	0.318257956	0.336077403
2021-22	Alec Burks	NYK	8.207205287	0.405194805	0.335971138
2021-22	Georges Niang	PHI	10.82517483	0.403100775	0.334749591
2021-22	Reggie Jackson	LAC	10.49125729	0.327380952	0.334349922
2021-22	Dorian Finney-Smith	DAL	8.322173331	0.395402299	0.334246748
2021-22	Cole Anthony	ORL	9.129115106	0.337595908	0.331609011
2021-22	Lauri Markkanen	CLE	9.892978335	0.35883905	0.330560974
2021-22	Luguentz Dort	OKC	11.2034384	0.332480818	0.329047637
2021-22	Christian Wood	HOU	7.562457799	0.389880952	0.32776948
2021-22	Cedi Osman	CLE	11.85601057	0.356545961	0.327162364
2021-22	Wayne Ellington	LAL	12.35362998	0.388625592	0.325827771
2021-22	De'Anthony Melton	MEM	10.20351268	0.37704918	0.324756845
2021-22	Bones Hyland	DEN	13.15209405	0.365921788	0.323400339
2021-22	Marcus Morris Sr.	LAC	8.42995926	0.364312268	0.322846226
2021-22	Kyle Kuzma	WAS	8.258092931	0.341333333	0.31848938
2021-22	Gary Harris	ORL	8.31726797	0.38410596	0.317523209
2021-22	RJ Barrett	NYK	8.110300081	0.34	0.316632455
2021-22	Devin Vassell	SAS	9.198741225	0.360526316	0.315940733
2021-22	Jerami Grant	DET	8.241401687	0.358267717	0.315233312
2021-22	Reggie Bullock Jr.	DAL	10.25909448	0.359693878	0.313247392
2021-22	Jae Crowder	PHX	9.203227433	0.347945205	0.312337568
2021-22	Miles Bridges	CHA	7.682008368	0.333333333	0.311793645
2021-22	Robert Covington	LAC	8.401486989	0.377581121	0.310772024
2021-22	Spencer Dinwiddie	DAL	8.119447187	0.340425532	0.310736221
2021-22	Nicolas Batum	LAC	8.780006577	0.404494382	0.309590931
2021-22	Immanuel Quickley	NYK	10.78323221	0.342710997	0.309431295
2021-22	Gabe Vincent	MIA	9.993811881	0.368421053	0.308407592
2021-22	Chris Duarte	IND	7.986219856	0.368627451	0.308345045
2021-22	Bobby Portis	MIL	7.840408258	0.393491124	0.306983418
2021-22	Harrison Barnes	SAC	6.500183621	0.395480226	0.303464452
2021-22	Tyrese Maxey	PHI	5.762775084	0.427184466	0.300860925
2021-22	Landry Shamet	PHX	10.96880131	0.368263473	0.30003439
2021-22	Ricky Rubio	IND	8.537782139	0.33908046	0.299171272
2021-22	Shai Gilgeous-Alexander	OKC	7.240370551	0.2996633	0.298585703
2021-22	Danilo Gallinari	ATL	8.470181504	0.380952381	0.297655702
2021-22	Joe Ingles	POR	9.719222462	0.346666667	0.296772206
2021-22	Donte DiVincenzo	SAC	10.11600928	0.339449541	0.290858811
2021-22	Cade Cunningham	DET	8.228438228	0.317280453	0.290735117
2021-22	Duane Washington Jr.	IND	10.32165146	0.376744186	0.287217598
2021-22	Tre Mann	OKC	9.480655281	0.360294118	0.286438856
2021-22	Julius Randle	NYK	7.345286293	0.307086614	0.284031225
2021-22	P.J. Washington	CHA	8.043826831	0.365448505	0.281765057
2021-22	Danny Green	PHI	9.734195402	0.380073801	0.281075922
2021-22	Gordon Hayward	CHA	6.38424821	0.387850467	0.27818777
2021-22	Bradley Beal	WAS	7.049345418	0.3	0.276724742
2021-22	Terence Davis	SAC	12.40242845	0.328671329	0.276668058
2021-22	Chuma Okeke	ORL	10.00269614	0.318059299	0.275245095
2021-22	Marcus Smart	BOS	7.388642601	0.328571429	0.275140533
2021-22	Ja Morant	MEM	6.320259805	0.347826087	0.27479283
2021-22	Monté Morris	DEN	6.824603347	0.394904459	0.273383595
2021-22	Malcolm Brogdon	IND	7.503025413	0.311827957	0.271758101
2021-22	Nickeil Alexander-Walker	UTA	11.07794362	0.311377246	0.269654961
2021-22	Lonnie Walker IV	SAS	10.24078909	0.314447592	0.268449446
2021-22	Frank Jackson	DET	11.41104294	0.308243728	0.266175264
2021-22	Jaren Jackson Jr.	MEM	8.787073927	0.319899244	0.262899954
2021-22	Derrick White	BOS	8.040967531	0.311653117	0.262121073
2021-22	Bryn Forbes	DEN	10.80190406	0.413559322	0.261077863
2021-22	Quentin Grimes	NYK	11.8912081	0.382978723	0.258828344
2021-22	Kristaps Porziņģis	WAS	8.316831683	0.30952381	0.257541263
2021-22	Caris LeVert	CLE	7.044578976	0.3203125	0.256575211
2021-22	Dejounte Murray	SAS	5.89414595	0.326530612	0.251161125
2021-22	Dillon Brooks	MEM	7.745726496	0.310344828	0.249350741
2021-22	Armoni Brooks	TOR	14.07574901	0.297188755	0.249289249
2021-22	Patrick Beverley	MIN	7.793880837	0.342975207	0.244690456
2021-22	Mike Muscala	OKC	12.92624901	0.429447853	0.239225993
2021-22	Royce O'Neale	UTA	6.214459789	0.388888889	0.237403015
2021-22	Myles Turner	IND	7.327757865	0.331521739	0.234820685
2021-22	Josh Richardson	SAS	7.381530984	0.411522634	0.232998847
2021-22	Mo Bamba	ORL	7.394736842	0.380782918	0.232755574
2021-22	Corey Kispert	WAS	8.620689655	0.35	0.231843071
2021-22	Davis Bertans	DAL	13.68233195	0.334782609	0.231196819
2021-22	Nikola Vučević	CHI	6.62	0.314199396	0.230908893
2021-22	Brandon Ingram	NOP	5.816085931	0.328828829	0.2288073
2021-22	Brandon Williams	POR	7.875185736	0.29245283	0.228574849
2021-22	Maxi Kleber	DAL	8.744855967	0.325490196	0.227855613
2021-22	De'Aaron Fox	SAC	5.561835858	0.300813008	0.227057179
2021-22	Davion Mitchell	SAC	7.231404959	0.307936508	0.222031423
2021-22	Terrence Ross	ORL	8.597580909	0.288973384	0.221472086
2021-22	Nikola Jokić	DEN	5.607476636	0.336805556	0.218598523
2021-22	Joel Embiid	PHI	5.409482759	0.370517928	0.215378451
2021-22	Josh Hart	POR	5.62314139	0.346153846	0.214653005
2021-22	Tobias Harris	PHI	5.359579029	0.367272727	0.208556
2021-22	Dennis Schröder	HOU	6.547777482	0.341463415	0.207642687
2021-22	Cam Reddish	NYK	8.687440982	0.358695652	0.206520911
2021-22	Mikal Bridges	PHX	5.137215529	0.374592834	0.202817147
2021-22	Amir Coffey	LAC	7.673419276	0.38	0.197603584
2021-22	De'Andre Hunter	ATL	5.919854281	0.379487179	0.196967615
2021-22	Payton Pritchard	BOS	11.91054934	0.412244898	0.193050149
2021-22	Rudy Gay	UTA	9.393799167	0.344827586	0.191870313
2021-22	Furkan Korkmaz	PHI	9.081597815	0.289473684	0.187737567
2021-22	Jordan Nwora	MIL	8.908948195	0.348017621	0.184939169
2021-22	Al Horford	BOS	6.323242188	0.33976834	0.182360762
2021-22	Ziaire Williams	MEM	8.218232044	0.31092437	0.180558639
2021-22	Ty Jerome	OKC	11.19807345	0.290322581	0.17950224
2021-22	Darius Bazley	OKC	6.66171372	0.29739777	0.178626654
2021-22	Cameron Payne	PHX	7.706422018	0.333333333	0.178589795
2021-22	Nassir Little	POR	6.9027342	0.331168831	0.177522421
2021-22	Oshae Brissett	IND	7.208029197	0.35021097	0.171222516
2021-22	Josh Giddey	OKC	6.02035048	0.262910798	0.1641681
2021-22	Giannis Antetokounmpo	MIL	5.102255956	0.29338843	0.162841451
2021-22	Grant Williams	BOS	6.654488518	0.415686275	0.161510937
2021-22	Avery Bradley	LAL	7.111412123	0.39047619	0.160234721
2021-22	Franz Wagner	ORL	5.325443787	0.355555556	0.159821038
2021-22	Austin Rivers	DEN	7.581227437	0.341991342	0.156604332
2021-22	Otto Porter Jr.	GSW	7.282051282	0.370892019	0.156020324
2021-22	Aaron Gordon	DEN	5.297473513	0.334615385	0.15463788
2021-22	Jaden McDaniels	MIN	6.5625	0.317460317	0.154120212
2021-22	Taurean Prince	MIN	8.969839405	0.375545852	0.150669965
2021-22	Jalen Suggs	ORL	7.001795332	0.21025641	0.146139892
2021-22	Wendell Carter Jr.	ORL	5.495356037	0.323943662	0.142075845
2021-22	Jeremiah Robinson-Earl	OKC	7.343124166	0.351515152	0.141364783
2021-22	Jalen Brunson	DAL	5.003971406	0.373015873	0.134756964
2021-22	Russell Westbrook	LAL	4.62478185	0.298113208	0.133031003
2021-22	John Collins	ATL	5.141688577	0.363636364	0.132749759
2021-22	Pascal Siakam	TOR	4.210932973	0.344036697	0.125146469
2021-22	Wesley Matthews	MIL	7.329598506	0.337579618	0.115192737
2021-22	Moritz Wagner	ORL	9.84811367	0.328358209	0.11459908
2021-22	D.J. Augustin	LAL	8.788853162	0.414634146	0.112104956
2021-22	Deni Avdija	WAS	6.289460903	0.316602317	0.106462007
2021-22	Aleksej Pokusevski	OKC	7.591522158	0.289340102	0.104921434
2021-22	Alex Caruso	CHI	5.354131535	0.330708661	0.10331342
2021-22	Rui Hachimura	WAS	6.330416881	0.447154472	0.103121804
2021-22	Jeremy Lamb	SAC	8.651399491	0.323529412	0.100451917
2021-22	Trey Murphy III	NOP	10.27624309	0.38172043	0.098702376
2021-22	Chris Paul	PHX	4.34393193	0.31443299	0.092738247
2021-22	Garrett Temple	NOP	7.940008822	0.322222222	0.09131046
2021-22	Chimezie Metu	SAC	6.841715976	0.302702703	0.090677072
2021-22	Kelly Olynyk	DET	7.332101047	0.336134454	0.087205272
2021-22	Torrey Craig	PHX	6.999098828	0.330472103	0.086136114
2021-22	Eric Bledsoe	POR	5.661712668	0.31875	0.083087863
2021-22	Facundo Campazzo	DEN	7.874337005	0.300518135	0.079228112
2021-22	Talen Horton-Tucker	LAL	5.725070777	0.269230769	0.078852668
2021-22	Damion Lee	GSW	6.979405034	0.338797814	0.073183107
2021-22	R.J. Hampton	ORL	6.157469717	0.349726776	0.072801743
2021-22	Rodney McGruder	DET	8.954289292	0.398601399	0.071596735
2021-22	Theo Maledon	OKC	7.890583903	0.293333333	0.071273285
2021-22	Kessler Edwards	BKN	6.554216867	0.352941176	0.064866617
2021-22	Tyus Jones	MEM	6.223175966	0.384236453	0.063996591
2021-22	Danuel House Jr.	UTA	7.622149837	0.376068376	0.062726811
2021-22	Chris Boucher	TOR	6.656976744	0.296943231	0.06124769
2021-22	Dean Wade	CLE	7.114228457	0.35915493	0.060742764
2021-22	P.J. Tucker	MIA	4.861460957	0.414507772	0.052444414
2021-22	Austin Reaves	LAL	5.586963751	0.31547619	0.048275889
2021-22	Keon Johnson	POR	6.925207756	0.34	0.046860846
2021-22	Aaron Wiggins	OKC	5.420267086	0.304347826	0.045482798
2021-22	Joshua Primo	SAS	6.699266504	0.306569343	0.044769396
2021-22	Trey Lyles	SAC	6.319702602	0.323529412	0.043773351
2021-22	Caleb Martin	MIA	5.490612823	0.412903226	0.029799677
2021-22	Jaylen Nowell	MIN	7.593735168	0.39375	0.028126778
2021-22	Jevon Carter	MIL	8.844953174	0.388235294	0.026577769
2021-22	Scottie Barnes	TOR	3.657381088	0.300518135	0.025768099
2021-22	Cam Thomas	BKN	7.027463651	0.270114943	0.022980505
2021-22	Jae'Sean Tate	HOU	4.631965146	0.311881188	0.022258745
2021-22	Terance Mann	LAC	4.341442953	0.367149758	0.021386408
2021-22	Cory Joseph	DET	4.772036474	0.414012739	0.020749944
2021-22	Blake Griffin	BKN	7.142857143	0.262068966	0.019351774
2021-22	John Konchar	MEM	4.590163934	0.412698413	0.019147238
2021-22	Lou Williams	ATL	6.148282098	0.362745098	0.019053012
2021-22	Delon Wright	ATL	3.878301571	0.379310345	0.019018919
2021-22	Aaron Holiday	PHX	4.874585897	0.378640777	0.018794911
2021-22	Cody Martin	CHA	4.082156611	0.383647799	0.018405374
2021-22	Josh Christopher	HOU	6.640899508	0.296296296	0.018242615
2021-22	Jalen McDaniels	CHA	5.579171095	0.380952381	0.018069582
2021-22	DeMar DeRozan	CHI	2.481216145	0.352112676	0.018056734
2021-22	Moses Moody	GSW	8.346333853	0.373831776	0.017958642
2021-22	Eric Paschall	UTA	7.086614173	0.37037037	0.017657978
2021-22	Jonas Valančiūnas	NOP	3.419552828	0.365384615	0.017267116
2021-22	Ayo Dosunmu	CHI	4.210049796	0.376344086	0.017230726
2021-22	Nemanja Bjelica	GSW	6.165540541	0.363013699	0.017076723
2021-22	Timothe Luwawu-Cabarrot	ATL	8.316291752	0.360655738	0.016950458
2021-22	KJ Martin	HOU	4.722850679	0.359281437	0.016907826
2021-22	Precious Achiuwa	TOR	4.478897502	0.358974359	0.016834178
2021-22	Troy Brown Jr.	CHI	5.97752809	0.353383459	0.016827106
2021-22	Frank Ntilikina	DAL	7.768361582	0.345454545	0.01673608
2021-22	Tony Snell	NOP	7.467911319	0.3515625	0.016699664
2021-22	Isaiah Joe	PHI	10.69730586	0.333333333	0.01666853
2021-22	Kenrich Williams	OKC	5.472636816	0.338842975	0.016597706
2021-22	Gary Payton II	GSW	4.592821305	0.361344538	0.016533641
2021-22	Brandon Boston	LAC	6.71224363	0.314814815	0.016525443
2021-22	Shake Milton	PHI	5.514096186	0.323308271	0.016474876
2021-22	Javonte Green	CHI	3.189137985	0.356435644	0.016250727
2021-22	Jonathan Kuminga	GSW	5.982905983	0.340136054	0.016197379
2021-22	Naz Reid	MIN	6.345565749	0.343373494	0.016084522
2021-22	Kyle Anderson	MEM	3.403059632	0.330275229	0.015790466
2021-22	Isaac Okoro	CLE	3.911310414	0.350318471	0.015764874
2021-22	DeMarcus Cousins	DEN	8.095554081	0.303278689	0.015563322
2021-22	Svi Mykhailiuk	TOR	8.933333333	0.305970149	0.01537313
2021-22	Herbert Jones	NOP	3.523769808	0.337278107	0.01533545
2021-22	Jalen Smith	IND	6.21761658	0.325	0.015086591
2021-22	Stanley Johnson	LAL	4.587155963	0.314285714	0.014942757
2021-22	Jeff Green	DEN	4.385277995	0.31547619	0.014873457
2021-22	Domantas Sabonis	SAC	2.850678733	0.30952381	0.014827863
2021-22	George Hill	MIL	5.052790347	0.305970149	0.014679315
2021-22	Raul Neto	WAS	4.222378607	0.291666667	0.01467555
2021-22	Daniel Theis	BOS	5.245098039	0.308411215	0.014573515
2021-22	Jose Alvarado	NOP	6.150341686	0.296296296	0.014494036
2021-22	Matisse Thybulle	PHI	4.237786933	0.3125	0.014428209
2021-22	Obi Toppin	NYK	6.776263031	0.307692308	0.01422796
2021-22	CJ Elleby	POR	5.12403416	0.293650794	0.014143305
2021-22	Killian Hayes	DET	4.71341286	0.265432099	0.013324842
2021-22	Josh Jackson	SAC	7.27482679	0.261904762	0.013230474
2021-22	JaMychal Green	DEN	5.533244087	0.266129032	0.013002062
2021-22	Aaron Nesmith	BOS	9.615384615	0.269565217	0.012910082
2021-22	Jimmy Butler III	MIA	2.985074627	0.232758621	0.012644371
2021-22	Alperen Sengun	HOU	3.701360329	0.247863248	0.012633273
2021-22	Naji Marshall	NOP	6.743737958	0.2	0.009658755
2022-23	Stephen Curry	GSW	14.89161169	0.428797468	0.445971261
2022-23	Klay Thompson	GSW	14.72194135	0.410714286	0.421555733
2022-23	James Harden	PHI	9.785147128	0.38424821	0.421284398
2022-23	Buddy Hield	IND	12.81226344	0.425406204	0.420659849
2022-23	Michael Porter Jr.	DEN	12.03286509	0.414096916	0.418000684
2022-23	Donovan Mitchell	CLE	12.87510138	0.385826772	0.416763056
2022-23	Tyrese Maxey	PHI	9.013398295	0.432432432	0.414933051
2022-23	Tyrese Haliburton	IND	10.09542943	0.400497512	0.408718392
2022-23	Desmond Bane	MEM	10.24734982	0.406403941	0.406314202
2022-23	Jamal Murray	DEN	9.789259007	0.398148148	0.405322327
2022-23	Darius Garland	CLE	8.293075684	0.410194175	0.402652757
2022-23	Bogdan Bogdanović	ATL	11.27466333	0.405555556	0.401432161
2022-23	Kyrie Irving	DAL	10.78495325	0.379032258	0.39982131
2022-23	D'Angelo Russell	LAL	10.05345395	0.396728016	0.398454407
2022-23	Damian Lillard	POR	15.00570125	0.370820669	0.398205339
2022-23	Anfernee Simons	POR	12.53065775	0.377224199	0.397798438
2022-23	Tyler Herro	MIA	11.3147914	0.378026071	0.397115388
2022-23	Kevin Huerter	SAC	11.05331599	0.401960784	0.395368913
2022-23	Paul George	LAC	10.71428571	0.370892019	0.391822648
2022-23	CJ McCollum	NOP	9.859923595	0.389298893	0.390222847
2022-23	Devin Vassell	SAS	10.44776119	0.387218045	0.388362376
2022-23	Bojan Bogdanovic	DET	8.575727182	0.415204678	0.386568993
2022-23	Anthony Edwards	MIN	9.474734043	0.366666667	0.385537948
2022-23	Tim Hardaway Jr.	DAL	12.57717814	0.385454545	0.385306733
2022-23	Lauri Markkanen	UTA	10.69709022	0.391389432	0.383944359
2022-23	Zach LaVine	CHI	9.356521739	0.375464684	0.38323227
2022-23	Kevin Porter Jr.	HOU	9.142721444	0.366233766	0.382537918
2022-23	Luke Kennard	MEM	9.771158736	0.494423792	0.380501642
2022-23	Jayson Tatum	BOS	12.09023616	0.349854227	0.379132858
2022-23	Jrue Holiday	MIL	8.748403576	0.384428224	0.37787736
2022-23	Luka Dončić	DAL	11.09971276	0.341959335	0.376798628
2022-23	Keegan Murray	SAC	9.964200477	0.411177645	0.374935261
2022-23	LaMelo Ball	CHA	13.93740902	0.375979112	0.374444785
2022-23	Spencer Dinwiddie	BKN	8.966148216	0.369387755	0.373288633
2022-23	Isaiah Joe	OKC	12.99043851	0.408629442	0.369978976
2022-23	Trey Murphy III	NOP	9.673024523	0.406438632	0.369448369
2022-23	Malik Beasley	LAL	14.75005604	0.357142857	0.366069949
2022-23	Gary Trent Jr.	TOR	10.16949153	0.368888889	0.365077461
2022-23	Andrew Wiggins	GSW	8.460038986	0.400921659	0.364877769
2022-23	Cameron Johnson	BKN	10.31970862	0.403921569	0.364776713
2022-23	Jerami Grant	POR	7.732069782	0.401114206	0.363058969
2022-23	Al Horford	BOS	8.143322476	0.446153846	0.361346638
2022-23	Corey Kispert	WAS	8.795978981	0.423376623	0.361092619
2022-23	Kevin Durant	PHX	6.593406593	0.403508772	0.358154571
2022-23	Devin Booker	PHX	8.322359758	0.351265823	0.35705055
2022-23	Julius Randle	NYK	11.383569	0.342767296	0.356827647
2022-23	Fred VanVleet	TOR	11.65608771	0.341584158	0.356794664
2022-23	Jalen Green	HOU	10.11153776	0.338155515	0.355457012
2022-23	Kawhi Leonard	LAC	6.959910913	0.416	0.354713694
2022-23	Jordan Clarkson	UTA	10.99639856	0.338427948	0.354239011
2022-23	Max Strus	MIA	12.15720147	0.34991119	0.35313893
2022-23	Bones Hyland	LAC	14.0625	0.371428571	0.35180577
2022-23	Quentin Grimes	NYK	9.403881701	0.385749386	0.350339225
2022-23	Jalen Brunson	NYK	6.625514403	0.416149068	0.349892208
2022-23	Jaylen Brown	BOS	9.681908549	0.334702259	0.34639643
2022-23	Jordan Poole	GSW	11.79880329	0.335974643	0.345760626
2022-23	Kristaps Porziņģis	WAS	8.113035552	0.384831461	0.345706923
2022-23	Terry Rozier	CHA	10.58100085	0.326653307	0.343412584
2022-23	Royce O'Neale	BKN	8.471828131	0.389952153	0.342083025
2022-23	Immanuel Quickley	NYK	9.46030423	0.370044053	0.341363224
2022-23	Mikal Bridges	BKN	7.270932719	0.382352941	0.3407677
2022-23	Kyle Kuzma	WAS	10.27558214	0.332640333	0.340709911
2022-23	De'Anthony Melton	PHI	9.217749314	0.389578164	0.337885407
2022-23	OG Anunoby	TOR	7.518951035	0.386920981	0.336910581
2022-23	Alec Burks	DET	9.702725021	0.417021277	0.333826938
2022-23	Donte DiVincenzo	GSW	8.894289186	0.398907104	0.332160244
2022-23	Trae Young	ATL	8.307747878	0.334782609	0.33176683
2022-23	Mike Conley	MIN	8.128544423	0.377906977	0.331459487
2022-23	Norman Powell	LAC	8.644578313	0.397212544	0.331052503
2022-23	Grayson Allen	MIL	8.664772727	0.398907104	0.327509229
2022-23	LeBron James	LAL	8.961255051	0.320954907	0.327231326
2022-23	Georges Niang	PHI	12.0754717	0.401041667	0.326637875
2022-23	Kyle Lowry	MIA	8.900373241	0.34516129	0.325236736
2022-23	Doug McDermott	SAS	10.25730181	0.413559322	0.32353779
2022-23	Landry Shamet	PHX	11.74734357	0.376884422	0.323352485
2022-23	Malcolm Brogdon	BOS	8.186328556	0.444444444	0.322823946
2022-23	Karl-Anthony Towns	MIN	7.711078575	0.367088608	0.321818377
2022-23	Gary Harris	ORL	8.818770227	0.431192661	0.320533479
2022-23	Keldon Johnson	SAS	9.076360311	0.332493703	0.318866015
2022-23	Saddiq Bey	ATL	9.076889183	0.361650485	0.318693204
2022-23	P.J. Washington	CHA	8.310520141	0.345882353	0.316945792
2022-23	Joe Harris	BKN	10.30056356	0.428571429	0.316446103
2022-23	Eric Gordon	LAC	8.48022868	0.370786517	0.313504288
2022-23	Malik Monk	SAC	10.68743287	0.359296482	0.313467857
2022-23	Kelly Oubre Jr.	CHA	10.25954198	0.321428571	0.313168983
2022-23	Dejounte Murray	ATL	6.783523225	0.343669251	0.312725584
2022-23	Dillon Brooks	MEM	9.360341151	0.325740319	0.307308791
2022-23	Reggie Bullock Jr.	DAL	8.288100209	0.380352645	0.304507806
