col_idx,key,coef,block,zero_penalty,target_penalty,target
131,203109_def,0.0058579097873576284,def,3000.0,0.0,0.0
132,203110_off,0.005238280759615545,off,3000.0,0.0,0.0
133,203110_def,-0.007215525581818565,def,3000.0,0.0,0.0
134,203114_off,0.0027992818943326685,off,3000.0,0.0,0.0
135,203114_def,0.0011942199370151656,def,3000.0,0.0,0.0
136,203115_off,0.0007574586464658477,off,3000.0,0.0,0.0
137,203115_def,0.008484975763686946,def,3000.0,0.0,0.0
138,203200_off,-0.00026066817910355423,off,3000.0,0.0,0.0
139,203200_def,-0.0016163148612701385,def,3000.0,0.0,0.0
140,203210_off,-0.0045192622988948555,off,3000.0,0.0,0.0
141,203210_def,0.005356975970002114,def,3000.0,0.0,0.0
142,203458_off,0.0022955385893733294,off,3000.0,0.0,0.0
143,203458_def,-0.004790242359761666,def,3000.0,0.0,0.0
144,203468_off,-0.005271703259262678,off,3000.0,0.0,0.0
145,203468_def,0.0017337085921167218,def,3000.0,0.0,0.0
146,203469_off,-0.001406511013140966,off,3000.0,0.0,0.0
147,203469_def,-0.0017073165154241825,def,3000.0,0.0,0.0
148,203471_off,0.004120431479997063,off,3000.0,0.0,0.0
149,203471_def,-0.013126713275348211,def,3000.0,0.0,0.0
150,203473_off,-0.0024884903270684807,off,3000.0,0.0,0.0
151,203473_def,-0.005451046439549499,def,3000.0,0.0,0.0
152,203476_off,0.0007111681813805938,off,3000.0,0.0,0.0
153,203476_def,-0.0004044820777657298,def,3000.0,0.0,0.0
154,203482_off,-0.0022728466934880944,off,3000.0,0.0,0.0
155,203482_def,0.00010443155860018709,def,3000.0,0.0,0.0
156,203484_off,0.009097728677303728,off,3000.0,0.0,0.0
157,203484_def,-0.004049151177054495,def,3000.0,0.0,0.0
158,203486_off,-0.0045923375183834,off,3000.0,0.0,0.0
159,203486_def,0.007124359276798043,def,3000.0,0.0,0.0
160,203488_off,0.0001585306155334217,off,3000.0,0.0,0.0
161,203488_def,0.00011526286137268849,def,3000.0,0.0,0.0
162,203490_off,0.011773085719341924,off,3000.0,0.0,0.0
163,203490_def,-0.0038645319087553254,def,3000.0,0.0,0.0
164,203493_off,0.004278341497355715,off,3000.0,0.0,0.0
165,203493_def,-0.0010693759196390344,def,3000.0,0.0,0.0
166,203496_off,-0.0020193039774635177,off,3000.0,0.0,0.0
167,203496_def,-0.0007386604748914062,def,3000.0,0.0,0.0
