col_idx,key,var,se
368,1629637_off,0.0027920747016051232,0.05284008612412666
369,1629637_def,0.002791998345781501,0.05283936360121591
370,1629638_off,0.0025763432655649494,0.05075769168869827
371,1629638_def,0.0025787923646900996,0.05078181135692286
372,1629639_off,0.002381153334076457,0.0487970627607488
373,1629639_def,0.0023803030867273695,0.04878834990781477
374,1629642_off,0.002975857194565219,0.054551417896927475
375,1629642_def,0.002976790632656541,0.05455997280659642
376,1629643_off,0.003011387906597268,0.05487611417180765
377,1629643_def,0.003015842081372965,0.0549166830878647
378,1629647_off,0.002806433127394269,0.052975778686058676
379,1629647_def,0.002800453954907978,0.05291931551813551
380,1629650_off,0.0027873994052565474,0.05279582753643083
