draw,challenger_minus_control_rmse
1089,-0.0004119789989059042
1090,-0.0008426387254025558
1091,0.0005803497250248535
1092,0.0013382741572454781
1093,0.0005061153035187171
1094,0.001291424783207562
1095,0.00023090407995420836
1096,-0.00013314729328077756
1097,-0.00041144617643955604
1098,-0.00016300517348961653
1099,5.636299093947361e-05
1100,0.000327032734113164
1101,-3.813105156340591e-05
1102,0.0002608943395712826
1103,0.000495913696968997
1104,-0.000388908283139644
1105,-7.859396733700397e-05
1106,-0.001176774697566274
1107,0.0004513947869917878
1108,-0.000612009414906467
1109,0.00017241397299176952
1110,-0.0005792827083858753
1111,0.0010703618153353523
1112,0.00014624350794281148
1113,-0.0006731227547013497
1114,0.0001282985127276426
1115,0.0004977160445864603
1116,-0.00017995564762172123
1117,-3.914486085210278e-05
1118,-0.00033888292536055076
1119,0.00031397063463061147
1120,-0.0004702584574566293
1121,-0.0004021504320654623
1122,-0.0007377568783182742
1123,0.0006199232914293251
1124,-1.959794613235477e-05
1125,8.475772793465896e-05
1126,0.000400399526301376
1127,-0.00021947263626271863
1128,-0.0005439238374902233
1129,-0.00031926986741925845
1130,3.9302319757794635e-05
1131,0.0007580464457046965
1132,0.0004685405996002867
1133,0.00040524220527844436
1134,0.00044901534565493505
1135,-0.0009110514775003909
1136,-0.00010491417393214686
1137,-0.00038742481590974264
1138,-0.00017712713603512675
1139,2.7378989728066296e-05
1140,0.00041005229260446805
1141,0.0008172528408827873
1142,-0.00012559611174798314
1143,0.0002624639358589587
1144,0.00040185331949835754
1145,-0.0005956412588635108
1146,0.0005355467095430333
1147,0.00026570665458649503
1148,0.0005301994462469706
1149,0.0008440529773833694
1150,0.0019691362999031403
1151,-0.0003765321121971921
1152,0.0001711018238914397
1153,0.00023989475744592425
1154,-8.208866872321252e-05
1155,0.0004977977649762266
1156,-1.2746141773911646e-05
1157,0.0008785865127403536
1158,-4.274561587918058e-05
1159,0.00015120161324604363
1160,0.0003723724637473058
1161,0.0001961541933251043
1162,0.0007938202428825925
1163,5.562684135840268e-05
1164,-0.0004949166028936248
1165,0.0011761612558795597
1166,0.0001645956922928349
1167,7.753103106076243e-05
1168,-0.0006310076936829167
1169,-8.37896269674232e-05
1170,0.0002450099187006671
1171,7.757295835395528e-05
1172,0.0007904437345392478
1173,-0.00030265152477808587
1174,0.0002902413176869567
1175,2.35395549613715e-05
1176,0.00010824876612793854
1177,0.0005528199262367694
1178,-5.7701849577807e-05
1179,0.0013418861337876065
1180,-0.00010709996735598359
1181,-6.837459327457829e-05
1182,0.0008140428314286297
1183,0.001645603586085609
1184,-0.0006089676097929431
1185,0.0003904957571700063
1186,0.0003651011514803626
1187,-0.0004075003461310622
1188,0.00012154395387897754
1189,0.0002100933180951836
1190,-0.0006989773385265297
1191,0.0004449045301818666
1192,0.0003368046168729766
1193,-0.000570581052666519
1194,-0.001091591922928914
1195,-0.0002966552372066555
1196,-0.0003205566284022465
1197,-0.00022077228502908052
1198,-1.95558296042897e-05
1199,-0.00032880116383862126
1200,0.00033147986816590703
1201,-0.0007328725484966991
1202,3.880421023525482e-05
1203,0.0005945926691244719
1204,0.0007890526649049434
1205,0.00032807743193792317
1206,-0.0003552522613038844
1207,0.001227629530292451
1208,-0.0008826162864510767
1209,0.0006017677922670161
1210,0.00014166189567252908
1211,0.000952645825129439
1212,9.335507484573569e-05
1213,-0.00039658829937418984
1214,-0.0008348561978865909
1215,-0.0003801001386060765
1216,0.00010747338468739543
1217,-3.358769230090708e-05
1218,-0.00023016444147023752
1219,3.2290637326037876e-05
1220,0.0004940613188902487
1221,0.002255221629981219
1222,6.982846392442621e-05
1223,-0.0007207212814390295
1224,0.00019811948734091978
1225,2.611145943749449e-05
1226,0.00042663335713943873
1227,0.0006918376722749198
1228,0.0005213671822889898
1229,-0.00010491622387034382
1230,0.0005019351256129844
1231,-0.0005854876992469338
1232,0.0001995337592494817
1233,0.0009641740011913536
1234,0.0006296541115001552
1235,0.0010698563164532882
1236,0.0009282365941293946
1237,-0.0005405102197624023
1238,0.000367036302178958
1239,-0.0007689445615206569
1240,-0.0004620647504777864
1241,-0.00012160697325960256
1242,0.00033524060708223224
1243,0.0013037976485797964
1244,0.00023716772608257665
1245,0.0017461198591737447
1246,-0.0005779412022749453
1247,-0.0005798006778358511
1248,2.6104047774433426e-05
1249,-0.0006823354878554122
1250,-0.0006624091516680419
1251,0.00035756079080193624
1252,0.0005619779534658198
1253,-0.0011339676258785181
1254,-0.0005256334322285561
1255,-0.00027253101260007464
1256,0.0009220460490571236
1257,1.3489911108233166e-05
1258,-0.0006970375825222863
1259,0.0001299933121641672
1260,-0.00036247482701152746
1261,-1.4477633863108074e-05
1262,3.269812626349733e-06
1263,0.00033476757319550465
1264,0.0014708157649562237
1265,-0.0006048473108754892
1266,2.159377623229819e-05
1267,-0.0006464300437623472
1268,-0.0005208134311804003
1269,0.0001340759426073923
1270,0.00044633024444291626
1271,0.0004197380837149156
1272,-0.00039286022903501917
1273,0.00023631846482023987
1274,0.0006760778354628627
1275,0.0003612894374022124
1276,0.0005150921674968556
1277,0.0007570103976197506
1278,0.0008918337928977893
1279,0.0012872834176685278
1280,0.0001590704601690307
1281,8.078995637308405e-05
1282,0.0006638477737830328
1283,0.0005173328402098498
1284,0.0002921101856113273
1285,0.0001963064395422709
1286,0.0008684171874087321
1287,0.000650019533828261
1288,0.0007313574501830455
1289,0.0003731675957712177
1290,0.0003825616425169098
1291,0.0002574942211172493
1292,-0.0002422519435320458
1293,0.0002356981336873787
1294,-0.0011465488770443732
1295,-7.488346653128364e-05
1296,4.0685098735426804e-05
1297,-0.0001815852739563084
1298,-5.679505803328766e-05
1299,-0.0002635143588923583
1300,-0.00026183238483699076
1301,-0.0001137818264390189
1302,-0.00046457394913923533
1303,0.0002551460838196018
1304,0.0006474648362352564
1305,-0.000190287809455425
1306,2.633952405821649e-05
1307,-0.0004412599682063423
1308,-0.0006232022187298902
1309,-0.00014205948058811923
1310,-0.001163023501042426
1311,0.0006567614820957469
1312,-0.00037271269408194473
1313,0.000881580932417303
1314,-0.00010935231728541606
1315,-0.0003123045869189545
1316,-0.0011786427612799244
1317,-0.00016057951108234826
1318,-0.00016384509949705084
1319,-0.00014894080971947777
1320,-0.0003104439965817329
1321,0.0004922457341382192
1322,-0.0005361720620754351
1323,0.0007376070392876244
1324,0.00034929639566232406
1325,-0.0007344533400102105
1326,0.000802712557720886
1327,0.00026579898502328004
1328,-0.0005154535145475592
1329,6.501488993260196e-05
1330,-0.0004107384670775982
1331,-0.0003589137302002721
1332,0.0016692716674441056
1333,-0.00028717098401034315
1334,-0.000122632124406441
1335,-6.050996251847351e-05
1336,0.00018700738123411664
1337,-0.0007103209800897626
1338,0.0009178856505025923
1339,0.00017967113817340952
1340,-0.00017134052830276582
1341,2.1679602101265517e-05
1342,0.0014716920056166982
1343,-0.0008282053470611839
1344,-0.0007414536738715727
1345,0.0009288130083351387
1346,0.0002484032322572327
1347,-0.00041385835526785986
1348,-0.00031633100918275757
1349,-0.0005947140708271847
1350,5.486796676328343e-05
1351,0.0016531256628459668
1352,0.00021998490226935453
1353,-0.00011679318476289779
1354,-0.00028449272566331005
1355,0.0006367494365739246
1356,-0.0008434525024946016
1357,-0.0008206941375236588
1358,-5.163951299236302e-07
1359,0.0007488210559846387
1360,0.0006695655086262686
1361,-0.00025167854461853877
1362,-0.0007786297196517022
1363,-0.0003891606299321282
1364,0.00043401401395850583
1365,-0.0002175808508068533
1366,-0.00015628061340435817
1367,-0.00016428628816949064
1368,-0.00042199327249503593
1369,-0.0003630410094813019
1370,1.578972412743518e-05
1371,0.0006858819630689794
1372,-0.0005243003776670196
1373,0.0006110339884703109
1374,-0.0008084508151868341
1375,-0.0005137067320382327
1376,-0.0005003952025808056
1377,0.0009982402540845703
1378,2.0069454038673663e-05
1379,-0.0007606463267299413
1380,0.0005281077530657318
1381,0.0005959535114214542
1382,0.000648586501613746
1383,9.566777045983965e-05
1384,0.00015303614807276044
1385,0.0003441016526292362
1386,-0.00027105811696708225
1387,-0.0006633556620673886
1388,0.0007701108455811845
1389,-0.00015572356757169724
1390,0.0003019065070265281
1391,0.0006615230996583454
1392,-0.0006253702490146562
1393,-0.0004630917679548263
1394,0.0004009363745552497
1395,-0.0010160602297440758
1396,-0.0005331899570063747
1397,-7.078252515397842e-05
1398,-0.0003459429755553023
1399,-7.513750112311257e-05
1400,0.002172164544439603
1401,0.00012097470106000596
1402,-0.0009220351406296956
1403,0.0007655967616524206
1404,0.0008921084139983604
1405,0.000209677028508648
1406,9.347591755684003e-05
1407,-0.0008197130206694991
1408,0.0006909938906887403
1409,-0.0007905255401601252
1410,-0.0008923423164153954
1411,0.0013595053159113578
1412,0.0002329660486861007
1413,4.9567322464572075e-05
1414,0.0006216348385197801
1415,-0.0006145567499145522
1416,-0.0005775220242116407
1417,0.00047093592431941557
1418,-0.0006264957909422719
1419,0.00013395160307778654
1420,-0.00015050346989524676
1421,-0.0005618912715391388
1422,0.0006571984964002464
1423,0.0005349030231148078
1424,-0.0002451113213290945
1425,0.00022420534363136734
1426,0.0010831215762274083
1427,-0.00010497496874446454
1428,-0.0008254077785538438
1429,-0.0008774357715422232
1430,-0.0007173517662733442
1431,0.001897939842843277
1432,-0.0004541789706977273
1433,0.0005732408486396112
1434,0.0013665575360616079
1435,0.0016816582517318768
1436,-0.00042789524149016155
1437,0.0006300649396768331
1438,-0.0001570400692971985
1439,-0.0007243021460052957
1440,0.00031307493412955354
1441,-0.0007048716547578771
1442,0.0008558720795310171
1443,0.0005274143175662438
1444,-1.0835853420809726e-05
1445,0.00044470676651644505
1446,-0.00048752899737838364
1447,0.0007482706214120727
1448,0.00029786927201527205
1449,0.00036561792669382865
1450,-0.0003554103108312612
1451,-0.0008814671600157586
1452,-0.0003394852072644561
1453,5.750886864031024e-06
1454,0.00014252542017358926
1455,-2.3877333866928473e-05
1456,0.0006645843318439981
1457,-0.00012216523886738885
1458,0.0005797410046336271
1459,0.00036263225503569975
1460,-0.0007721928449808902
1461,-7.1010359476542105e-06
1462,0.00032555124308775163
1463,0.001356590142267944
1464,0.0007398677041728253
1465,0.0003822132733434902
1466,0.0001811124031830591
1467,4.139541109782208e-06
1468,0.0015611756977738534
1469,0.00039813245360595937
1470,-0.00017103774331854725
1471,-0.0005212612600935307
1472,4.627557796903492e-05
1473,0.0004718253847594056
1474,0.000597762287521264
1475,-8.159063831878477e-05
1476,0.0005748133420838908
1477,0.00014478234732011596
1478,0.0004494523469173339
1479,0.000834037774514429
1480,-0.00035218165833532654
1481,0.0010514309967797563
1482,-0.0001349160086685064
1483,0.001271376213195241
1484,0.0008200088607525746
1485,-0.0007000781080049423
1486,-0.0007170113796827638
1487,1.1092922167588171e-05
1488,-6.06096022530922e-05
1489,0.0005359414329931811
1490,-0.000167741915386177
1491,-0.0010870088779856735
1492,0.0008546841826864826
1493,0.001164637619845288
1494,-0.00016449657396298001
1495,-0.000549137292637969
1496,-0.00105896466605091
1497,0.0001544416909675217
1498,0.0014958897211319044
1499,0.000359306521349434
1500,0.0004026634755595726
1501,-0.0002958807162632304
1502,-0.0006872697412722229
1503,-0.0006225901778415422
1504,-0.00032736468492959857
1505,0.0008388382545743589
1506,0.0009804815764618447
1507,0.00023052245033858832
1508,-0.0004600246506674788
1509,-0.0003353500473072035
1510,0.00024563583505654574
1511,0.0002981021722517463
1512,0.0003982004837843389
1513,-6.261530328772746e-05
1514,0.00013637521693634635
1515,2.9002336762218305e-05
1516,0.000524748449658663
1517,0.00045550451735505427
1518,-0.00013147240357682665
1519,-2.1629173829240677e-05
1520,8.587429250042077e-05
1521,-0.00047918898266139374
1522,-0.000602013599998985
1523,-0.0008152790342283555
1524,0.00022868184075570676
1525,-0.0007681772462482028
1526,-0.00019582731646177186
1527,-0.00012786921855139076
1528,-0.00024904160526224574
1529,0.0009239592367617844
1530,-0.00044257512108760724
1531,-0.0009868301917744793
1532,0.00029999564036680136
1533,0.00017964869605360256
1534,-4.128829097089781e-05
1535,-3.8647220063836583e-05
1536,-0.000324627247808662
1537,-0.0006439835638150538
1538,7.316331059972203e-05
1539,-0.0003876451739752929
1540,-0.00026865177454844514
1541,-0.0001913312811585577
1542,-0.000497413415374659
1543,-0.000658466875446595
1544,0.00019153198108792235
1545,-0.0003921425451488991
1546,-0.00039889865536664183
1547,-0.0010648855343341258
1548,-0.0010694321989642708
1549,-0.0001078994126891386
1550,-0.0011646085430050412
1551,-0.0001393931640849333
1552,0.00039368888943096535
1553,-0.0005724519184727939
1554,-6.536527188532038e-05
1555,-0.00035842485393320354
1556,0.0001237998269048468
1557,0.00023988906412386601
1558,0.00010149356909370245
1559,0.00020545221721077756
1560,-0.00014563291307385652
1561,-0.0004609144770213458
1562,-0.00034222779780368473
1563,-0.0004468100437425182
1564,-0.0006152085817524355
1565,-4.8632983356400314e-05
1566,0.0002859752352638578
1567,-0.00015527701361202074
1568,0.0005390598631690669
1569,0.0010213519047625797
1570,2.9796781621338474e-05
1571,7.903015060826136e-05
1572,0.0010376508301002119
1573,-0.0008334644778819067
1574,-0.0006091179186461293
1575,-0.00010490426069433844
1576,-0.00012086260555117523
1577,0.0004325027978806295
1578,-0.0008618803368624528
1579,0.0002073476556334386
1580,-0.0009360200078054381
1581,-0.0002778651463348325
1582,0.0002476210355012665
1583,0.0004591242134948326
1584,-0.00021717083718828523
1585,-0.0003978042327653419
1586,1.4447092787461812e-05
1587,6.303739278747943e-05
1588,0.0013438431503124625
1589,-0.0008479346904220586
1590,-0.000587627111241229
1591,0.00020016471799479962
1592,-0.00014660618492421396
1593,-0.0009666173355850737
1594,0.0001882794009622435
1595,-7.061359640927466e-05
1596,-0.0001179053943179742
1597,-0.000366800214677232
1598,-0.0003383810551588873
1599,-0.0009148236791157061
1600,-0.0006316294528124544
1601,-0.000396771765458781
1602,0.0009779525197288086
1603,-0.0004309282352188637
1604,0.0009345916489880812
1605,0.000713488359009884
1606,1.6898388118824494e-05
1607,0.0012984166599613323
1608,-0.0005056203862158215
1609,-0.0007644445692058577
1610,-0.0003927218432847157
1611,-0.0012218962100808862
1612,0.0002951843539991117
1613,-0.0004130834793311555
1614,0.001155086320861498
1615,-1.1854033312497236e-05
1616,0.0008486135565419995
1617,0.00028517357724298085
1618,0.0006266872819409519
1619,-0.0006633043756738566
1620,0.0005543727731289972
1621,-8.243578869777668e-05
1622,-0.0007382481882062697
1623,-0.0003566035221039154
1624,0.0005504417084853275
1625,-5.871005172746191e-05
1626,0.0008822476090556864
1627,0.0006610472622899044
1628,0.0004452276149867762
1629,-0.0006773898250369559
1630,-0.0003738262185218888
1631,0.0009365996536710109
1632,-0.00020125936340698036
1633,0.0003410313519339292
1634,-0.00033726786046670563
1635,0.0006326401989396047
1636,-0.00027906170395937125
1637,0.0007864981901307023
1638,-0.0008665982347926038
1639,-0.00036376232664696583
1640,-0.0003446211015253331
1641,5.0608955346409526e-05
1642,-1.431781754881456e-05
1643,0.0005550276519117548
1644,-0.00034051795989493706
1645,0.00016476014313322463
1646,0.0002993606322754694
1647,0.0005611750169710383
1648,0.0004627452712207436
1649,-0.0005800912292456495
1650,0.0015522138399470364
1651,0.00026232067157563323
1652,-0.0010063899478408357
1653,4.7552986322751956e-05
1654,0.0008549744131879811
1655,-0.0006098997996936805
1656,-0.0005514688839783899
1657,0.0006628992455157912
1658,-0.0004036756538008168
1659,-0.0004498918116991213
1660,0.0017209442588198565
1661,-0.00038893347980355485
1662,0.0002337254165139191
1663,-0.0003849954687975332
1664,0.0002903481036622635
1665,0.0004935589877203883
1666,0.0019529599209310744
1667,0.00016571440315062968
1668,0.000170281027638719
1669,-0.0006471718071060284
1670,-0.0003629664367958751
1671,-0.00041701354703567174
1672,0.0014281510594303492
1673,0.0024032658909279416
1674,0.0003128093828039358
1675,0.0008768350535343084
1676,0.000367942417686562
1677,-0.0009238777288376632
1678,-1.3979934549612772e-05
1679,0.0005959327740619136
1680,0.0006370493330206672
1681,0.0005598663688586525
1682,-0.001329207748614425
1683,-0.0004444031624676992
1684,0.0016157724426742349
1685,-0.0010306196198616613
1686,-0.0001761324330376013
1687,0.00035768862444780504
1688,-0.0005325016684950556
1689,0.000668174921310749
1690,0.0009083077712921384
1691,0.00017516888397601794
1692,0.00037113720742742995
1693,6.106691974641087e-05
1694,-0.0008658478673167158
1695,-0.0004218440776425192
1696,0.0003894588546276445
1697,0.00011906426761196798
1698,-9.111440844840057e-05
1699,-0.000338685504321079
1700,0.00026929950156244774
1701,1.837344785877715e-05
1702,0.0003350592313647649
1703,-0.0005909805388125688
1704,-0.0009689497258370316
1705,0.0008157910194425799
1706,0.0005477835430650835
1707,0.0007753451189286941
1708,0.0016571325085340094
1709,-0.00018973494599106022
1710,6.028733340637249e-05
1711,0.0007249073084122148
1712,-0.00042324576470846863
1713,-0.00016961782128301905
1714,0.00020587811254024757
1715,8.471342327058818e-05
1716,0.001002326901326267
1717,-0.0006044608069608159
1718,0.0006167616327573233
1719,0.00010356920506888745
1720,-0.000320103722520404
1721,0.0009841173758688537
1722,-0.00031904782136678024
1723,0.00039262283237135877
1724,0.0001883617612036481
1725,0.0009153887847375807
1726,-0.0005433274013816547
1727,0.002262589865035869
1728,0.0008781479009389414
1729,-5.57247396184346e-05
1730,-0.0002776679710020824
1731,0.0003051914741918127
1732,0.000581534484272006
1733,-0.00013554397360577842
1734,0.00109737310961886
1735,-0.0007031982258159486
1736,-0.00024447043072106656
1737,0.0008650377601571613
1738,-0.0004719995244267139
1739,-0.0007431499095203131
1740,0.0004951102970493393
1741,0.0001896692843802228
1742,6.923836843739651e-05
1743,0.0005556025083078397
1744,-0.00011607719452271237
1745,0.001266940238925307
1746,0.001137680113711781
1747,0.0006011257522587022
1748,0.00029092693186754114
1749,0.0006529561059133604
1750,0.0008582306482395996
1751,0.0009064353069032638
1752,-0.0006472330699651696
1753,-0.00037469489569335045
1754,0.0003578140574243438
1755,1.2533997450625555e-05
1756,-0.0008423557168726114
1757,0.000405809520373368
1758,0.00028957432040368494
1759,-0.00028646774277618636
1760,-0.00039237458722274354
1761,0.0007506173015795259
1762,0.0011265350203357727
1763,-0.0003741347678836604
1764,-0.00020383705811306553
1765,0.0004790697499764018
1766,-0.000569786406757089
1767,0.00010837778894250416
1768,-0.0003691837502793893
1769,0.0009699740157921077
1770,0.0013323558697394323
1771,-6.748457169771793e-05
1772,0.001157091240302144
1773,0.00042359545932868503
1774,5.8564528057436506e-05
1775,0.00032279877980081475
1776,-0.00037948657642885577
1777,-0.0007705892517362977
1778,-0.0008436471922747657
1779,0.0004613919937200839
1780,-0.000613678602717993
1781,-0.00011048759311127476
1782,-0.001180399865784465
1783,-0.00047274725508443803
1784,0.0010212012207387211
1785,-0.0004653680270813476
1786,-0.0006704453117576614
1787,-0.0003463685320344911
1788,-0.00016627578388879184
1789,-0.0002953421095176267
1790,-0.00034045191406155694
1791,0.0012918246071103924
1792,-0.00019830653750634307
1793,0.0018109858540928281
1794,0.00032059682499692156
1795,0.001205168242368293
1796,-0.0005317063721031135
1797,-5.887986952270996e-05
1798,-0.00036124003774447023
1799,0.0006492982537402714
1800,-0.00010850269801225832
1801,-0.00017946895570044585
1802,0.00032797077314181686
1803,-0.00066919075055758
1804,-0.0003087972247057591
1805,-2.7081411524454423e-05
1806,0.001029242678832709
1807,3.8410931834098605e-06
1808,-0.0007312610670410225
1809,0.0003563484232576686
1810,-0.0003924800101661852
1811,6.246366596391883e-05
1812,-0.0009740530869874142
1813,0.000209685876850485
1814,0.0009085803521705404
1815,0.00022500315385709513
1816,-0.0005809872336533628
1817,-0.0008727838840686842
1818,0.0006880922309417725
1819,-0.0002378057001979128
1820,-0.0007459820385585569
1821,0.0015265798215165383
1822,0.0001600193832951291
1823,0.0001397635962958832
1824,0.00014433615206088657
1825,0.000125834057009766
1826,0.00015768215484326386
1827,0.0001784250637362872
1828,8.47600748778543e-05
1829,0.00032028429239625564
1830,-0.0014722469610233269
1831,0.00023414148895808395
1832,4.062272285689783e-05
1833,0.0006612129107308684
1834,-0.00012990502896177426
1835,0.0010507858483592258
1836,-0.00015195450685017152
1837,0.0014973184271147577
1838,-0.0003837266590769772
1839,-0.00045146792069123977
1840,-0.0005642922450051824
1841,0.00018739230661273253
1842,-0.00015497070627357168
1843,-0.0001552738399072773
1844,-0.0004127668927294659
1845,0.0004472412482451338
1846,3.12175859239483e-05
1847,-0.0003861943921224853
1848,0.0016452700669481236
1849,0.0004280446386041081
1850,-0.00012762628105882355
1851,-3.1718894898080664e-05
1852,-0.0004361617460812317
1853,0.00022090050833385445
1854,-0.0004015254416661618
1855,-0.00039414082946203076
1856,-0.000586612272373821
1857,-0.0007539708115378296
1858,-0.00036311804879383123
1859,0.0016230632761511598
1860,0.0007773537182097945
1861,0.000315011283548805
1862,0.00031687313624439994
1863,-0.00015216896412661995
1864,0.000629770810634378
1865,-0.0004219202531021038
1866,-0.00027490229283013703
1867,-0.00016002967202046747
1868,-0.00046908318929044234
1869,0.0005099063085235445
1870,-0.00012869857358448477
1871,-0.00015967123939002458
1872,-7.685279910027987e-05
1873,0.00014855959881452386
1874,0.0006288372091597827
1875,0.0005229309233113933
1876,-0.0005056676058537324
1877,-0.0005719756806532139
1878,0.0013305580448708999
1879,0.0009139843773965817
1880,-0.0005761693930043998
1881,7.551825432388082e-05
1882,0.0003972028746862755
1883,-0.00019743971417833793
1884,-0.0002434048244640774
1885,0.00030610791758338695
1886,6.236303655726694e-05
1887,-0.00016034028247877697
1888,-0.0010132497896507165
1889,0.0008615513743162051
1890,0.0008329094757267841
1891,0.0007994716858013672
1892,-0.0009017526552741017
1893,0.0005454443296146749
1894,-0.00012218580905793975
1895,-0.00019600525771195086
1896,-6.503750281272591e-05
1897,0.00032353579783219735
1898,3.712662872947803e-05
1899,-0.00033090833146565135
1900,-0.0002879107173804574
1901,0.00041075174338289777
1902,-0.00046783796467917413
1903,0.00010907775688746568
1904,0.00017284876496228562
1905,-0.00053623080594829
1906,-0.00026275155299892994
1907,0.000993520746465637
1908,-0.00032072257866815334
1909,0.0001591481902520453
1910,-0.00034804580703171604
1911,-0.001013007423432155
1912,0.0005672092721426214
1913,-4.1841765563321864e-05
1914,0.000315858890324594
1915,0.000386061327520193
1916,-0.0004263027002084474
1917,-0.0002036727906071345
1918,0.00017774596873267878
1919,0.002174814167601702
1920,-0.00027004484560804175
1921,-0.0006383534060349083
1922,-0.0007294775760996464
1923,0.0008193919507841318
1924,0.00040026272427833297
1925,0.0004355967743008282
1926,-0.0007944595101780471
1927,-0.00046937416295667056
1928,-0.0005196739584300003
1929,-0.00018426471830756963
1930,0.0004712403935295706
1931,0.000598262611244027
1932,-1.4702843768699126e-06
1933,0.002180780738453936
1934,-8.846270227902409e-05
1935,0.0004349214261255563
1936,0.0005138785829276848
1937,-0.00015104434723522964
1938,-0.000900535238339839
1939,-0.001429670125760274
1940,-3.1760384849421895e-06
1941,0.00016882219886016347
1942,0.0010346487056614561
1943,0.00031155277947521044
1944,-0.0004518076795519743
1945,0.0004926779986443641
1946,0.00013290874904936523
1947,0.0005077667619418413
1948,0.0009814286361591984
1949,0.00041794484081769667
1950,-0.0004818284154422869
1951,0.00044274612329322507
1952,-0.0002742312853629025
1953,0.0008698650199280733
1954,8.306297031841492e-05
1955,-0.00047026289418934387
1956,0.00027295835675065214
1957,-0.00042398461019517165
1958,-0.0007382846991229597
1959,-0.000143161082758958
1960,-0.0005788940380648588
1961,-0.00026778847051824874
1962,0.0002910349130525791
1963,-0.0007311831116178169
1964,0.0004559862853952934
1965,-0.00023808696711504762
1966,0.0005328693372933291
1967,-0.0013758573029509335
1968,-0.00016620123434705203
1969,0.0003178464443689633
1970,0.0008171964134885412
1971,0.0003497886919349824
1972,-0.0005713126361571508
1973,0.0009934024566109923
1974,3.0183864157784514e-05
1975,-0.0003845536676761574
1976,-0.0008596159669664649
1977,0.00019869243103585177
1978,-5.903235268469587e-05
1979,0.0010456754737576013
1980,-0.0004892406450948573
1981,-0.0008181580054499538
1982,-0.0005288211936713249
1983,-0.0004361493088898882
1984,-0.0004977790223502643
1985,-0.00011345098970407807
1986,-0.0001723917074164971
1987,0.001527394287547268
1988,-0.00034670120971154185
1989,0.00014925513803965007
1990,-0.0005141589025097426
1991,-0.0010250054724446178
1992,-0.0005200395042765482
1993,0.000366835613993044
1994,-0.00037660929505989316
1995,-0.0007042650320195021
1996,0.00032179643052638874
1997,0.00021844968636266504
1998,0.0008440931036224564
1999,0.0004042026891136308
2000,-0.00035240323789753614
2001,0.00027081064122511653
2002,0.0006519241093300599
2003,0.0006337445796050333
2004,-0.000799085822120138
2005,-0.0003852940484711409
2006,-0.00016050731943328955
2007,-5.1612499011333136e-05
2008,-0.0007399547244696381
2009,-0.0008150724005475674
2010,0.001611643281286712
2011,0.0012294817441418139
2012,0.00016632617166729703
2013,0.0011768287313570936
2014,-0.0008196409489180656
2015,0.00022383751301955357
2016,-0.0007769392379583407
2017,-0.0006509071340734529
2018,5.813630467244035e-05
2019,-0.00035222764803042315
2020,0.0003528544760726948
2021,-0.00020993499931079018
2022,0.0007124400095202654
2023,-4.902614956425744e-06
2024,-0.00023002010593085043
2025,-0.0008264101112606337
2026,0.0003089782116927342
2027,0.0010729911793712077
2028,0.0001855186492194294
2029,0.0002764206895193855
2030,0.0004886575997135268
2031,0.0009327576002024829
2032,-0.0003173574934487
2033,-0.00014361345397055912
2034,-0.0003923096914258073
2035,-0.00012758701479040902
2036,-0.00024820179102771347
2037,0.00020377508915159215
2038,-0.00021740153612117563
2039,-0.00014220593819411765
2040,0.0006498612228150513
2041,0.001281030252439108
2042,-0.0007298726590707849
2043,0.0011580127574021936
2044,-0.0004542094758227089
2045,0.0005381446966699066
2046,0.0007133850281292098
2047,-0.0007276241756439151
2048,-0.0004979026156107569
2049,0.0006844649004428494
2050,0.00033940586123981653
2051,-6.422117009705631e-05
2052,0.00015476572948625034
2053,0.00045891606857502155
2054,3.924774733787828e-06
2055,-0.000616592632453794
2056,0.000529414228238445
2057,0.0013152233894867305
2058,0.000644793382669584
2059,0.0005491730458835997
2060,4.699727653425523e-05
2061,-0.0002310656499510344
2062,-0.0006004544363097386
2063,-0.00016283745959213558
2064,0.0005054531173322774
2065,0.0002952202377706881
2066,0.0003439026578220705
2067,0.0001863187603344585
2068,0.0005093312003923156
2069,0.0002761262235769335
2070,0.00034557503772438827
2071,-0.0002974721419279458
2072,-0.0007381781735817273
2073,-0.00048193792175170723
2074,0.00045268555474173853
2075,0.00032633733231903774
2076,0.00045050837462219385
2077,-0.00025876540088176636
2078,-0.0006143143040330257
2079,0.0004999184700210213
2080,0.00045888521082986243
2081,0.00016410884669018077
2082,0.000903050180728604
2083,-0.0002854743959011197
2084,0.0002799479888816236
2085,0.0009242290568589384
2086,0.00038996274074845074
2087,0.0007944096849813231
2088,0.0004649117085083754
2089,0.0004095557472596267
2090,-0.0012112839425078236
2091,-0.0008147819231889786
2092,0.0009118867133816932
2093,-0.0004434999199743661
2094,-0.0002524709853245488
2095,-8.746763140539126e-05
2096,2.720640402813501e-05
2097,0.0001278627644908381
2098,0.0007045740725047933
2099,0.0014747853297406577
2100,-8.179992346004638e-05
2101,0.0001439846477247153
2102,-0.00047669475963874053
2103,2.4562238808489845e-05
2104,-0.000632746553744612
2105,-0.0012649891155786408
2106,0.00010036701714137841
2107,0.0008747328296963674
2108,9.288339409345703e-05
2109,0.0010643405273939477
2110,-0.0010030969095738084
2111,8.257883820210754e-05
2112,0.0008009622837622743
2113,-0.00010340847072065618
2114,-0.0005084138847058605
2115,-0.00011355748419670242
2116,0.00010024294661323819
2117,-0.00035588916883828593
2118,6.074914797538078e-05
2119,-0.0010467631756204243
2120,0.002009700859739749
